"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","0","0","0","10.868421052631582","14.813157894736841","1","0","0","0.16842105263157894","0","1.03","1.8421052631578947","12.103157894736839","0","Sun Jan 25 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.858947368421056","14.829473684210532","1","0","0","0.16842105263157894","0","1.0531578947368423","1","12.094210526315791","0","Sun Jan 25 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.85947368421053","14.830000000000005","1","0","0","0.1710526315789474","0","1.046842105263158","1","12.091578947368424","0","Sun Jan 25 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.857222222222223","14.833888888888891","1","0","0","0.16666666666666666","0","1.0338888888888889","0.7777777777777778","12.083333333333336","0","Sun Jan 25 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849473684210523","14.849473684210523","1","0","0","0.1657894736842105","0","1.0694736842105261","0","12.068421052631582","0","Sun Jan 25 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.850526315789471","14.849473684210526","1","0","0","0.17105263157894737","0","1.0410526315789472","0","12.058947368421054","0","Sun Jan 25 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.85","1","0","0","0.16578947368421051","0","1.0763157894736843","0","12.046315789473685","0","Sun Jan 25 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.84944444444444","14.849444444444442","1","0","0","0.15833333333333333","0","1.0722222222222222","0","12.033333333333331","0","Sun Jan 25 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.850555555555552","14.849444444444442","1","0","0","0.175","0","1.0750000000000002","0","12.024444444444446","0","Sun Jan 25 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.848947368421053","1","0","0","0.16842105263157894","0","1.0757894736842106","0","12.014210526315791","0","Sun Jan 25 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.847777777777774","14.851111111111107","1","0","0","0.1722222222222222","0","1.1416666666666666","0","12.00277777777778","0","Sun Jan 25 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.851052631578943","14.848947368421053","1","0","0","0.16842105263157894","0","1.0431578947368418","0","11.988947368421053","0","Sun Jan 25 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.85","1","0","0","0.15789473684210525","0","1.0884210526315794","0","11.973157894736842","0","Sun Jan 25 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.847894736842102","14.850526315789471","1","0","0","0.16842105263157892","0","1.1400000000000001","0","11.967894736842105","0","Mon Jan 26 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.849999999999998","1","0","0","0.16944444444444443","0","1.0627777777777778","0","11.96","0","Mon Jan 26 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.85","1","0","0","0.16052631578947368","0","1.082105263157895","0","11.949999999999998","0","Mon Jan 26 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849473684210523","14.849473684210526","1","0","0","0.15789473684210523","0","1.0921052631578947","0","11.936315789473687","0","Mon Jan 26 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.849473684210526","1","0","0","0.17105263157894735","0","1.088421052631579","0","11.92684210526316","0","Mon Jan 26 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.849999999999996","14.85","1","0","0","0.16052631578947366","0","1.0821052631578947","0","11.911999999999997","0","Mon Jan 26 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.84944444444444","14.849999999999998","1","0","0","0.15833333333333333","0","1.085263157894737","0","11.896666666666665","0","Mon Jan 26 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.841052631578949","14.861052631578948","1","0","0","0.16842105263157894","0","1.185","-0.5","11.883333333333331","0","Mon Jan 26 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.840000000000002","14.869444444444447","1","0","0","0.15833333333333333","0","1.0766666666666664","-1","11.884999999999998","0","Mon Jan 26 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.840526315789475","14.869473684210528","1","0","0","0.1552631578947368","0","1.0742105263157895","-1","11.87736842105263","0","Mon Jan 26 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.841052631578949","14.868947368421056","1","0","0","0.17105263157894737","0","1.0626315789473686","-1","11.868421052631582","0","Mon Jan 26 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.840526315789475","14.868947368421056","1","0","0","0.16842105263157894","0","1.0821052631578945","-1","11.857894736842105","0","Mon Jan 26 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.839473684210528","14.870000000000001","1","0","0","0.1710526315789474","0","1.0778947368421052","-1","11.849473684210528","0","Mon Jan 26 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.840526315789477","14.868947368421056","1","0","0","0.17105263157894735","0","1.0726315789473684","-1","11.838947368421055","0","Mon Jan 26 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.840555555555559","14.869444444444447","1","0","0","0.16944444444444443","0","1.0811111111111111","-1","11.83222222222222","0","Mon Jan 26 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.843684210526314","14.863157894736844","1","0","0","0.1736842105263158","0","1.087368421052632","-0.7368421052631579","11.82421052631579","0","Mon Jan 26 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.850526315789471","14.849473684210526","1","0","0","0.17105263157894735","0","1.0726315789473686","0","11.80526315789474","0","Mon Jan 26 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.850526315789471","14.849473684210526","1","0","0","0.15526315789473683","0","1.068421052631579","0","11.800526315789478","0","Mon Jan 26 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.845789473684206","14.852105263157892","1","0","0","0.16842105263157894","0","1.165263157894737","0","11.798421052631582","0","Mon Jan 26 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.851578947368418","14.848421052631576","1","0","0","0.8236842105263158","0","1.0431578947368418","0","11.796842105263162","0","Mon Jan 26 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.2777777777777778","0","10.851111111111107","14.84833333333333","1","0","0","9.994444444444444","0.0016666666666666666","1.070555555555556","0.05555555555555555","11.790000000000003","0","Mon Jan 26 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.861578947368423","14.823684210526318","1","0","0","15.783684210526316","0.020526315789473688","1.1452631578947368","1.368421052631579","11.783157894736846","0","Mon Jan 26 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.867894736842105","14.809473684210525","1","0","0","19.136315789473684","0.02947368421052632","1.0626315789473684","2.0526315789473686","11.77526315789474","0","Mon Jan 26 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.877222222222223","14.792777777777777","1","0","0","17.94055555555555","0.10277777777777776","1.0283333333333333","3","11.768333333333336","0","Mon Jan 26 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.876315789473683","14.791052631578946","1","0","0","16.27842105263158","0.24000000000000002","1.105263157894737","3.3684210526315788","11.786315789473687","0","Mon Jan 26 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.883157894736838","14.779473684210524","1","0","0","16.39157894736842","0.3442105263157894","1.0636842105263156","4","11.774210526315793","0","Mon Jan 26 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.881578947368418","14.778421052631577","1","0","0","17.65473684210526","0.3952631578947368","1.077368421052632","4","11.78","0","Mon Jan 26 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.881578947368418","14.778421052631577","1","0","0","18.523157894736844","0.4505263157894737","1.105263157894737","4","11.780000000000001","0","Mon Jan 26 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.88888888888889","14.765555555555554","1","0","0","18.896111111111114","0.5855555555555555","1.0644444444444445","4.777777777777778","11.793333333333337","0","Mon Jan 26 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.889999999999999","14.76052631578947","1","0","0","17.873157894736842","0.776842105263158","1.1252631578947367","5","11.831578947368417","0","Mon Jan 26 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.892631578947368","14.75736842105263","1","0","0","18.991578947368424","1.013157894736842","1.0289473684210526","5","11.88","0","Mon Jan 26 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.900000000000002","14.742631578947373","1","0","0","19.31","1.072105263157895","1.0694736842105261","5.894736842105263","11.890526315789474","0","Mon Jan 26 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.900000000000004","14.740000000000004","1","0","0","19.281052631578948","0.9678947368421055","1.112105263157895","6","11.871578947368423","0","Mon Jan 26 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.90105263157895","14.740000000000004","1","0","0","18.66","0.7357894736842105","1.0763157894736841","6","11.791578947368421","0","Mon Jan 26 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.902105263157898","14.740000000000004","1","0","0","19.065263157894734","0.7194736842105263","1.0610526315789475","6","11.802105263157895","0","Mon Jan 26 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901764705882355","14.740000000000004","1","0","0","17.601176470588232","0.6294117647058824","1.0758823529411765","6","11.766470588235295","0","Mon Jan 26 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.902105263157898","14.73947368421053","1","0","0","18.759999999999998","0.5410526315789475","1.0468421052631578","6","11.774210526315787","0","Mon Jan 26 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.90263157894737","14.738947368421057","1","0","0","18.083684210526314","0.5210526315789474","1.0473684210526315","6","11.76736842105263","0","Mon Jan 26 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901666666666669","14.740000000000002","1","0","0","16.77111111111111","0.5266666666666667","1.0772222222222223","6","11.780555555555557","0","Mon Jan 26 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.899473684210529","14.741052631578949","1","0","0","18.286315789473683","0.6089473684210526","1.151578947368421","6","11.750526315789475","0","Mon Jan 26 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901666666666669","14.739444444444448","1","0","0","17.37388888888889","0.5383333333333334","1.05","6","11.755555555555555","0","Mon Jan 26 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.90105263157895","14.73947368421053","1","0","0","15.136315789473683","0.35999999999999993","1.068421052631579","6","11.717894736842103","0","Mon Jan 26 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.900000000000002","14.741111111111113","1","0","0","16.051666666666666","0.36611111111111116","1.1255555555555554","6","11.723333333333334","0","Mon Jan 26 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.899473684210529","14.741578947368426","1","0","0","16.70736842105263","0.28789473684210526","1.1147368421052632","6","11.72263157894737","0","Mon Jan 26 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901111111111113","14.740000000000002","1","0","0","17.39888888888889","0.22944444444444448","1.0633333333333335","6","11.700000000000003","0","Mon Jan 26 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.900526315789476","14.740000000000004","1","0","0","17.249473684210525","0.17263157894736844","1.0794736842105261","6","11.681578947368426","0","Mon Jan 26 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901578947368424","14.738947368421057","1","0","0","15.554736842105264","0.12894736842105262","1.0378947368421052","6","11.675263157894738","0","Mon Jan 26 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.900000000000002","14.740000000000004","1","0","0","14.278421052631577","0.07368421052631582","1.071052631578947","6","11.658421052631576","0","Mon Jan 26 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.898947368421057","14.741052631578949","1","0","0","15.549473684210529","0.03421052631578948","1.1378947368421048","6","11.644210526315787","0","Mon Jan 26 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.898333333333335","14.743333333333336","1","0","0","15.337777777777777","0.011666666666666665","1.0861111111111112","5.833333333333333","11.629999999999999","0","Mon Jan 26 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.10526315789473684","0","10.889999999999999","14.759999999999994","1","0","0","8.532105263157893","0","1.0957894736842106","5","11.613684210526314","0","Mon Jan 26 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.880555555555553","14.781666666666666","1","0","0","1.2527777777777778","0","1.16","4","11.582222222222219","0","Mon Jan 26 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.882105263157895","14.77894736842105","1","0","0","0.17894736842105263","0","1.0947368421052632","4","11.569473684210521","0","Mon Jan 26 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.882631578947365","14.778421052631577","1","0","0","0.18157894736842106","0","1.0552631578947371","4","11.553157894736843","0","Mon Jan 26 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.882222222222222","14.778333333333332","1","0","0","0.16944444444444443","0","1.0449999999999997","4","11.540000000000001","0","Mon Jan 26 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.878421052631575","14.781052631578946","1","0","0","0.16315789473684206","0","1.17","4","11.516315789473685","0","Mon Jan 26 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.880555555555553","14.779999999999998","1","0","0","0.17499999999999996","0","1.107222222222222","4","11.46111111111111","0","Mon Jan 26 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.88","14.78","1","0","0","0.16666666666666666","0","1.11","4","11.193333333333333","0","Mon Jan 26 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Mon Jan 26 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Tue Jan 27 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 03:20:00 GMT-0500 (EST)"
