"did","charge","battery_overload","overload","charging","battery_full_voltage","overdischarge_voltage","load_on","charge_current","battery_temperature","battery_full","over_discharge","pv_voltage","load_current","battery_voltage","load_short","date"
tidbase4,"98.82161201319619","0","0","0","14.589786184210524","10.979983552631577","1","0","14.361842105263158","0","0","0.17146381578947367","1.0185526315789475","12.858404605263155","0","Sat Apr 18 2015 20:00:00 GMT-0400 (EDT)"
tidbase4,"98.5236820344479","0","0","0","14.606907894736844","10.97108552631579","1","0","13.322368421052632","0","0","0.1665296052631579","1.0038815789473685","12.84578947368421","0","Sat Apr 18 2015 20:20:00 GMT-0400 (EDT)"
tidbase4,"98.22131093848175","0","0","0","14.622499999999999","10.96278125","1","0","12.4703125","0","0","0.16328125","0.9974843750000002","12.831843749999996","0","Sat Apr 18 2015 20:40:00 GMT-0400 (EDT)"
tidbase4,"97.91500644871965","0","0","0","14.631776315789478","10.95764802631579","1","0","11.990131578947368","0","0","0.16406249999999997","1.0108552631578949","12.816743421052633","0","Sat Apr 18 2015 21:00:00 GMT-0400 (EDT)"
tidbase4,"97.6200791702419","0","0","0","14.649276315789473","10.948338815789475","1","0","11.00328947368421","0","0","0.16167763157894738","1.0054111842105262","12.80401315789474","0","Sat Apr 18 2015 21:20:00 GMT-0400 (EDT)"
tidbase4,"97.31244869139104","0","0","0","14.649687499999999","10.948125000000001","1","0","11","0","0","0.16398437500000002","1.0084531250000002","12.793578125000002","0","Sat Apr 18 2015 21:40:00 GMT-0400 (EDT)"
tidbase4,"97.00729793373618","0","0","0","14.66205592105263","10.94282894736842","1","0","10.34703947368421","0","0","0.15970394736842106","1.00125","12.786562499999999","0","Sat Apr 18 2015 22:00:00 GMT-0400 (EDT)"
tidbase4,"96.70928286168878","0","0","0","14.667861842105259","10.939078947368422","1","0","10","0","0","0.1591282894736842","1.0183223684210525","12.776052631578946","0","Sat Apr 18 2015 22:20:00 GMT-0400 (EDT)"
tidbase4,"96.40296868118968","0","0","0","14.666703125000002","10.93934375","1","0","10","0","0","0.16046874999999997","1.0040468750000002","12.763140625","0","Sat Apr 18 2015 22:40:00 GMT-0400 (EDT)"
tidbase4,"96.09483147673294","0","0","0","14.667088815789477","10.93860197368421","1","0","10","0","0","0.1596217105263158","1.0246546052631578","12.750871710526313","0","Sat Apr 18 2015 23:00:00 GMT-0400 (EDT)"
tidbase4,"95.79510366923209","0","0","0","14.678157894736842","10.93388157894737","1","0","9.388157894736842","0","0","0.15970394736842106","1.004967105263158","12.740740131578946","0","Sat Apr 18 2015 23:20:00 GMT-0400 (EDT)"
tidbase4,"95.48904027647274","0","0","0","14.685484374999998","10.93040625","1","0","9","0","0","0.156953125","1.0079999999999998","12.72990625","0","Sat Apr 18 2015 23:40:00 GMT-0400 (EDT)"
tidbase4,"95.18327840130189","0","0","0","14.685575657894736","10.930542763157895","1","0","9","0","0","0.15945723684210528","1.0092434210526315","12.721874999999999","0","Sun Apr 19 2015 00:00:00 GMT-0400 (EDT)"
tidbase4,"94.88334263419864","0","0","0","14.685131578947368","10.930723684210529","1","0","9","0","0","0.1602796052631579","1.007746710526316","12.711250000000001","0","Sun Apr 19 2015 00:20:00 GMT-0400 (EDT)"
tidbase4,"94.5788336369357","0","0","0","14.684875000000002","10.931265624999998","1","0","9","0","0","0.16","0.9959843749999997","12.703109375","0","Sun Apr 19 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"94.27590367493255","0","0","0","14.689062499999999","10.928996710526315","1","0","8.800986842105264","0","0","0.1599506578947368","1.0125986842105263","12.695230263157894","0","Sun Apr 19 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"93.96758644422063","0","0","0","14.702124999999999","10.921781249999999","1","0","8","0","0","0.15914062499999998","1.005984375","12.687234375000001","0","Sun Apr 19 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"93.66060886762807","0","0","0","14.701628289473684","10.921167763157897","1","0","8","0","0","0.1602796052631579","1.0118914473684208","12.674325657894736","0","Sun Apr 19 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"93.36106386544317","0","0","0","14.70263157894737","10.921858552631578","1","0","8","0","0","0.15929276315789476","1.0160361842105265","12.664078947368422","0","Sun Apr 19 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"93.05754112609351","0","0","0","14.702781250000001","10.922984375","1","0","8","0","0","0.159609375","1.0026250000000003","12.654000000000002","0","Sun Apr 19 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"92.75284446049758","0","0","0","14.702746710526313","10.922269736842106","1","0","8","0","0","0.1569078947368421","1.0111842105263158","12.64986842105263","0","Sun Apr 19 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"92.44991478953227","0","0","0","14.70286184210526","10.921644736842104","1","0","8","0","0","0.15773026315789473","1.0259210526315792","12.643519736842105","0","Sun Apr 19 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"92.14313768137217","0","0","0","14.701515625000003","10.92140625","1","0","8","0","0","0.15875","1.0065781250000003","12.636796875","0","Sun Apr 19 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"91.83679447138181","0","0","0","14.702088815789471","10.921546052631578","1","0","8","0","0","0.15904605263157892","1.0175822368421055","12.628980263157894","0","Sun Apr 19 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"91.52953897396549","0","0","0","14.702765625000001","10.922562500000002","1","0","8","0","0","0.16078125","1.0082968749999996","12.621531250000002","0","Sun Apr 19 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"91.22454949359049","0","0","0","14.702927631578946","10.923338815789474","1","0","8","0","0","0.15921052631578947","0.9991447368421051","12.614144736842105","0","Sun Apr 19 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"90.92613174788049","0","0","0","14.70300986842105","10.92202302631579","1","0","8","0","0","0.16011513157894736","1.0213486842105266","12.607631578947368","0","Sun Apr 19 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"90.61616108177874","0","0","0","14.701953124999998","10.921046874999998","1","0","8","0","0","0.163515625","1.0234687500000001","12.599781250000001","0","Sun Apr 19 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"90.30505764003463","0","0","0","14.70220394736842","10.921595394736842","1","0","8","0","0","3.2326480263157897","1.019375","12.596940789473683","0","Sun Apr 19 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"89.99912696284375","0","0","0.759375","14.701312499999997","10.922906249999997","1","0.0036249999999999998","8.0859375","0","0","14.234546875000001","1.0173906249999998","12.603468750000001","0","Sun Apr 19 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"89.70074403103708","0","0","1","14.685230263157896","10.931299342105264","1","0.09743421052631578","9.023026315789474","0","0","16.098651315789475","1.0116447368421053","12.610296052631579","0","Sun Apr 19 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"89.47461172689871","0","0","1","14.659671875","10.943156249999998","1","0.46218750000000003","10.41875","0","0","18.206562499999997","1.022078125","12.63984375","0","Sun Apr 19 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"89.39044037496578","0","0","1","14.623569078947368","10.96169407894737","1","1.0370230263157896","12.421052631578947","0","0","18.559424342105263","1.0330592105263159","12.72300986842105","0","Sun Apr 19 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"89.50300445938866","0","0","1","14.586546875","10.981453124999998","1","1.6990781250000002","14.5234375","0","0","18.816796875","1.0135","12.911984375","0","Sun Apr 19 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"89.81940889795966","0","0","1","14.556315789473684","10.99723684210526","1","2.3741118421052634","16.151315789473685","0","0","18.808848684210528","0.9879440789473686","13.157417763157893","0","Sun Apr 19 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"90.33223825319564","0","0","1","14.532812500000004","11.007697368421054","1","3.020559210526316","17.44736842105263","0","0","18.866167763157897","0.977483552631579","13.369917763157895","0","Sun Apr 19 2015 07:40:00 GMT-0400 (EDT)"
tidbase4,"91.03322072323486","0","0","1","14.51268092105263","11.017078125","1","3.611628289473684","18.495065789473685","0","0","19.013671874999996","0.9518906249999999","13.5555","0","Sun Apr 19 2015 08:00:00 GMT-0400 (EDT)"
tidbase4,"91.92446735390543","0","0","1","14.499234375000004","11.023322368421054","1","4.134578124999999","19.25","0","0","18.384424342105266","0.9569736842105262","13.738486842105264","0","Sun Apr 19 2015 08:20:00 GMT-0400 (EDT)"
tidbase4,"92.96594928855149","0","0","1","14.487911184210528","11.030559210526315","1","4.564851973684211","20","0","0","18.063453947368423","0.943157894736842","13.962598684210525","0","Sun Apr 19 2015 08:40:00 GMT-0400 (EDT)"
tidbase4,"96.32631845914914","0","0","1","14.478921875000003","11.036046875","1","4.83434375","20.3984375","0.421875","0","19.204375000000006","0.902546875","14.37434375","0","Sun Apr 19 2015 09:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.46796052631579","11.041973684210527","1","4.43453947368421","21","1","0","20.60498355263158","0.9042763157894737","14.465575657894739","0","Sun Apr 19 2015 09:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.468190789473686","11.041776315789475","1","4.074259868421053","21","1","0","21.023322368421052","0.9140131578947369","14.466677631578946","0","Sun Apr 19 2015 09:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.46825657894737","11.041703125000002","1","3.7764144736842105","21","1","0","21.33859375","0.8977343750000003","14.466953124999998","0","Sun Apr 19 2015 10:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.474187500000003","11.038042763157895","1","3.530953125","20.67105263157895","1","0","21.453009868421052","0.9142105263157895","14.473388157894734","0","Sun Apr 19 2015 10:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.485740131578947","11.032220394736843","1","3.3155427631578944","20","1","0","21.594703947368423","0.9066776315789473","14.481792763157895","0","Sun Apr 19 2015 10:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","14.229109375000002","11.031796875000001","1","2.8375312500000005","20","1","0","21.726875000000003","0.9193281250000002","14.229500000000005","0","Sun Apr 19 2015 11:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.886776315789474","11.030624999999999","1","2.5114309210526313","20","1","0","21.897335526315786","0.9400328947368423","13.893223684210525","0","Sun Apr 19 2015 11:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.88685855263158","11.030740131578945","1","2.407105263157894","20","1","0","21.92587171052632","0.9356578947368421","13.891019736842102","0","Sun Apr 19 2015 11:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.887796874999998","11.0301875","1","2.3067031250000003","19.9703125","1","0","21.931640625000004","0.9378124999999999","13.890984375000002","0","Sun Apr 19 2015 12:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.892302631578945","11.02766447368421","1","2.2249342105263157","19.69078947368421","1","0","21.937549342105267","0.9441611842105262","13.893634868421053","0","Sun Apr 19 2015 12:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.902039473684212","11.022927631578947","1","2.15","19.03125","1","0","21.857039473684214","0.9295394736842105","13.903026315789472","0","Sun Apr 19 2015 12:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.902680921052632","11.022171052631577","1","2.079325657894737","19","1","0","21.970197368421054","0.9417763157894735","13.901200657894737","0","Sun Apr 19 2015 13:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.901984374999998","11.022359375","1","2.00778125","19","1","0","22.074375","0.9320937500000003","13.898265624999997","0","Sun Apr 19 2015 13:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.9078125","11.019161184210526","1","1.9533059210526313","18.73519736842105","1","0","22.049144736842106","0.9348190789473684","13.908305921052632","0","Sun Apr 19 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.92125","11.013156249999998","1","1.90703125","18.009375","1","0","22.06203125","0.9329218750000001","13.920656249999999","0","Sun Apr 19 2015 14:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.921513157894738","11.012927631578945","1","1.8515789473684208","18","1","0","22.009671052631578","0.9271381578947367","13.921398026315789","0","Sun Apr 19 2015 14:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.921430921052634","11.012878289473685","1","1.8012828947368418","18","1","0","21.958766447368422","0.9327631578947368","13.917763157894736","0","Sun Apr 19 2015 14:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.92111842105263","11.012253289473684","1","1.7600000000000002","18","1","0","21.67685855263158","0.9373519736842105","13.920542763157895","0","Sun Apr 19 2015 15:00:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.921515624999998","11.0123125","1","1.7179375000000001","18","1","0","21.033046875","0.9428750000000001","13.92134375","0","Sun Apr 19 2015 15:20:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.922072368421054","11.012796052631577","1","1.304029605263158","18","1","0","15.83327302631579","0.9477796052631581","13.656414473684212","0","Sun Apr 19 2015 15:40:00 GMT-0400 (EDT)"
tidbase4,"100","0","0","1","13.926315789473682","11.011299342105264","1","1.1759375000000003","17.825657894736842","1","0","14.224309210526318","0.9724506578947366","13.428042763157892","0","Sun Apr 19 2015 16:00:00 GMT-0400 (EDT)"
tidbase4,"100.00239020500769","0","0","1","14.154390624999996","11.008187500000002","1","1.0415312499999998","17.475","0.6296875","0","16.253125000000004","0.9929375","13.291328125000001","0","Sun Apr 19 2015 16:20:00 GMT-0400 (EDT)"
tidbase4,"100.00268132581704","0","0","1","14.521759868421055","11.01172697368421","1","0.8956085526315791","18","0","0","20.179325657894736","0.9902960526315792","13.208930921052632","0","Sun Apr 19 2015 16:40:00 GMT-0400 (EDT)"
tidbase4,"99.93847417827276","0","0","1","14.524062500000001","11.01046875","1","0.6546052631578947","17.89638157894737","0","0","19.548906249999998","0.9864967105263159","13.105796875000001","0","Sun Apr 19 2015 17:00:00 GMT-0400 (EDT)"
tidbase4,"99.79996857708059","0","0","1","14.545109375000004","11.001809210526314","1","0.462578125","16.7875","0","0","18.068634868421054","0.9983593749999997","13.036726973684212","0","Sun Apr 19 2015 17:20:00 GMT-0400 (EDT)"
tidbase4,"99.62346761066308","0","0","1","14.561480263157897","10.993799342105266","1","0.3998190789473684","15.898026315789474","0","0","16.784917763157896","1.0140953947368423","13.006052631578948","0","Sun Apr 19 2015 17:40:00 GMT-0400 (EDT)"
tidbase4,"99.43679540442027","0","0","1","14.57690789473684","10.985444078947369","1","0.3644078947368421","15.004934210526315","0","0","17.078503289473687","1.0139802631578947","12.984786184210526","0","Sun Apr 19 2015 18:00:00 GMT-0400 (EDT)"
tidbase4,"99.23673759063622","0","0","1","14.585546875","10.982109374999999","1","0.3033125","14.5796875","0","0","17.138906250000005","1.0015000000000003","12.962390624999998","0","Sun Apr 19 2015 18:20:00 GMT-0400 (EDT)"
tidbase4,"98.99942858763389","0","0","1","14.595049342105265","10.977861842105263","1","0.13962171052631578","14","0","0","16.272006578947366","0.9977631578947368","12.930740131578949","0","Sun Apr 19 2015 18:40:00 GMT-0400 (EDT)"
tidbase4,"98.72681438787764","0","0","1","14.59511513157895","10.977236842105263","1","0.03457236842105262","13.99671052631579","0","0","15.629490131578953","1.0021381578947368","12.903388157894739","0","Sun Apr 19 2015 19:00:00 GMT-0400 (EDT)"
tidbase4,"98.42793169681681","0","0","0.5796875","14.61603125","10.96625","1","0.0020781250000000005","12.8078125","0","0","13.044","0.9889999999999999","12.881546874999998","0","Sun Apr 19 2015 19:20:00 GMT-0400 (EDT)"
tidbase4,"98.1246486348212","0","0","0","14.643503289473687","10.951447368421054","1","0","11.335526315789474","0","0","2.0714638157894734","1.010641447368421","12.863437499999996","0","Sun Apr 19 2015 19:40:00 GMT-0400 (EDT)"
tidbase4,"97.82579823206073","0","0","0","14.660016447368422","10.943338815789474","1","0","10.429276315789474","0","0","0.1611842105263158","1.0073190789473685","12.849013157894738","0","Sun Apr 19 2015 20:00:00 GMT-0400 (EDT)"
tidbase4,"97.52835496492098","0","0","0","14.668421052631581","10.939506578947368","1","0","10","0","0","0.15863486842105265","1.003174342105263","12.835888157894738","0","Sun Apr 19 2015 20:20:00 GMT-0400 (EDT)"
tidbase4,"97.22422740340683","0","0","0","14.67834375","10.934000000000001","1","0","9.3953125","0","0","0.15914062499999998","1.0075","12.823125000000001","0","Sun Apr 19 2015 20:40:00 GMT-0400 (EDT)"
tidbase4,"96.91884226784681","0","0","0","14.685098684210528","10.930263157894737","1","0","9","0","0","0.1575657894736842","1.0070559210526315","12.810263157894735","0","Sun Apr 19 2015 21:00:00 GMT-0400 (EDT)"
tidbase4,"96.61441716554631","0","0","0","14.685249999999996","10.930765625","1","0","9","0","0","0.159453125","0.996984375","12.798203125","0","Sun Apr 19 2015 21:20:00 GMT-0400 (EDT)"
tidbase4,"96.31098382802243","0","0","0","14.684967105263157","10.930838815789476","1","0","9","0","0","0.15879934210526314","1.0015625000000001","12.789901315789473","0","Sun Apr 19 2015 21:40:00 GMT-0400 (EDT)"
tidbase4,"96.01366136756839","0","0","0","14.6853125","10.930723684210529","1","0","9","0","0","0.1584703947368421","1.00875","12.783108552631582","0","Sun Apr 19 2015 22:00:00 GMT-0400 (EDT)"
tidbase4,"95.71795639279483","0","0","0","14.68504934210526","10.931003289473686","1","0","9","0","0","0.15888157894736843","0.9918421052631576","12.767812499999998","0","Sun Apr 19 2015 22:20:00 GMT-0400 (EDT)"
tidbase4,"95.42168139031172","0","0","0","14.691184210526316","10.92685855263158","1","0","8.649671052631579","0","0","0.15699013157894737","1.0095888157894737","12.753667763157894","0","Sun Apr 19 2015 22:40:00 GMT-0400 (EDT)"
tidbase4,"95.12443724290631","0","0","0","14.701776315789473","10.921348684210525","1","0","8","0","0","0.15773026315789473","1.0042763157894736","12.743947368421054","0","Sun Apr 19 2015 23:00:00 GMT-0400 (EDT)"
tidbase4,"94.82642631767334","0","0","0","14.702335526315787","10.922105263157896","1","0","8","0","0","0.15789473684210525","1.0082072368421053","12.736282894736842","0","Sun Apr 19 2015 23:20:00 GMT-0400 (EDT)"
tidbase4,"94.53986966703357","0","0","0","14.716284722222222","10.916145833333333","1","0","7.269097222222222","0","0","0.15894097222222223","0.9953819444444443","12.725347222222226","0","Sun Apr 19 2015 23:40:00 GMT-0400 (EDT)"
tidbase4,"94.2527071571746","0","0","0","14.721496710526315","10.913486842105263","1","0","7","0","0","0.15953947368421054","1.0032730263157894","12.712039473684209","0","Mon Apr 20 2015 00:00:00 GMT-0400 (EDT)"
tidbase4,"93.96147754951102","0","0","0","14.72777777777778","10.909739583333332","1","0","6.657986111111111","0","0","0.15833333333333333","1.0159027777777778","12.700034722222222","0","Mon Apr 20 2015 00:20:00 GMT-0400 (EDT)"
tidbase4,"93.66387800817736","0","0","0","14.739984375","10.904562499999999","1","0","6","0","0","0.15812500000000002","1.0106718749999999","12.68840625","0","Mon Apr 20 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"93.35792094025157","0","0","0","14.739687499999999","10.904884868421053","1","0","6","0","0","0.15723684210526317","1.0057730263157894","12.673552631578946","0","Mon Apr 20 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"93.06223316666498","0","0","0","14.73952302631579","10.905394736842107","1","0","6","0","0","0.15699013157894737","0.9960690789473684","12.656644736842104","0","Mon Apr 20 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"92.76597712711974","0","0","0","14.739654605263157","10.904753289473684","1","0","6","0","0","0.1585526315789474","1.0060855263157895","12.648963815789475","0","Mon Apr 20 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"92.45931968576986","0","0","0","14.739843750000002","10.904015624999998","1","0","6","0","0","0.15781250000000002","1.0173124999999998","12.63946875","0","Mon Apr 20 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"92.14999230307512","0","0","0","14.740148026315786","10.903717105263157","1","0","6","0","0","0.15764802631578947","1.019473684210526","12.626710526315788","0","Mon Apr 20 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"91.84869573471484","0","0","0","14.73988486842105","10.903980263157894","1","0","6","0","0","0.15945723684210528","1.012845394736842","12.615197368421054","0","Mon Apr 20 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"91.54186835208199","0","0","0","14.739720394736842","10.904440789473684","1","0","6","0","0","0.15657894736842107","1.0148684210526315","12.604013157894737","0","Mon Apr 20 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"91.25165088423255","0","0","0","14.739342105263155","10.905115131578947","1","0","6","0","0","0.15559210526315786","1.0012993421052634","12.597105263157896","0","Mon Apr 20 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"90.94516516817484","0","0","0","14.729734375000001","10.90878125","1","0","6.5515625","0","0","0.15781250000000005","1.023359375","12.590249999999997","0","Mon Apr 20 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"90.63485288260003","0","0","0","14.720246710526318","10.912121710526316","1","0","7.041118421052632","0","0","0.15608552631578945","1.0234210526315788","12.584161184210524","0","Mon Apr 20 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"90.33187238935484","0","0","0","14.70202302631579","10.921184210526317","1","0","8","0","0","0.15830592105263158","1.019046052631579","12.57858552631579","0","Mon Apr 20 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"90.02420324892667","0","0","0","14.703015625","10.922328125","1","0","8","0","0","0.1575","1.01621875","12.575374999999998","0","Mon Apr 20 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"89.71629001236514","0","0","0","14.696447368421053","10.925542763157896","1","0","8.391447368421053","0","0","0.16677631578947366","1.010641447368421","12.57467105263158","0","Mon Apr 20 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"89.42031124769672","0","0","0","14.685592105263154","10.93123355263158","1","0","9","0","0","2.044654605263158","1.0014309210526315","12.571726973684212","0","Mon Apr 20 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"89.11447151289445","0","0","0.6046875","14.686828125000002","10.930140624999998","1","0.0035937499999999997","9","0","0","12.667375000000003","1.0221562499999999","12.574546875","0","Mon Apr 20 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"88.80577015109678","0","0","1","14.66939144736842","10.939128289473684","1","0.03899671052631579","9.958881578947368","0","0","17.109835526315788","1.0316118421052631","12.577105263157895","0","Mon Apr 20 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"88.53239845771517","0","0","1","14.657812500000002","10.943765625","1","0.15895312499999997","10.5890625","0","0","16.20109375","1.0412031250000002","12.586453125","0","Mon Apr 20 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"88.27318216004508","0","0","1","14.64986842105263","10.947384868421054","1","0.21169407894736839","11","0","0","16.501118421052634","1.036282894736842","12.588355263157895","0","Mon Apr 20 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"88.03515135680281","0","0","1","14.650082236842108","10.947368421052634","1","0.3043585526315789","11","0","0","16.658848684210525","1.0270230263157893","12.587269736842106","0","Mon Apr 20 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"87.84010375818754","0","0","1","14.637421875000001","10.954515625","1","0.41635937500000003","11.6765625","0","0","16.107187500000002","1.0234999999999999","12.59565625","0","Mon Apr 20 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"87.64993759851757","0","0","1","14.631036184210524","10.958503289473683","1","0.4150328947368421","12","0","0","16.131628289473685","1.022483552631579","12.5921875","0","Mon Apr 20 2015 07:40:00 GMT-0400 (EDT)"
tidbase4,"87.51750854558496","0","0","1","14.63169407894737","10.957549342105263","1","0.7148519736842106","12.004934210526315","0","0","18.37578947368421","1.0316282894736843","12.63358552631579","0","Mon Apr 20 2015 08:00:00 GMT-0400 (EDT)"
tidbase4,"87.41507445347563","0","0","1","14.616874999999997","10.965296052631578","1","0.6091940789473684","12.822368421052632","0","0","18.469539473684208","1.0214473684210525","12.618240131578949","0","Mon Apr 20 2015 08:20:00 GMT-0400 (EDT)"
tidbase4,"87.27340590311957","0","0","1","14.613390624999997","10.966765625","1","0.48382812500000005","13","0","0","17.84921875","1.0269375","12.600046875","0","Mon Apr 20 2015 08:40:00 GMT-0400 (EDT)"
tidbase4,"87.06589260145945","0","0","1","14.613174342105262","10.966990131578944","1","0.25564144736842104","13","0","0","16.78541118421053","1.0252796052631579","12.569917763157896","0","Mon Apr 20 2015 09:00:00 GMT-0400 (EDT)"
tidbase4,"86.83873261593766","0","0","1","14.612640625000003","10.967421875000001","1","0.340375","12.9984375","0","0","15.354062500000003","1.037765625","12.569953125000001","0","Mon Apr 20 2015 09:20:00 GMT-0400 (EDT)"
tidbase4,"86.67711774856998","0","0","1","14.612812500000004","10.967220394736838","1","0.600032894736842","12.980263157894736","0","0","16.31024671052632","1.0360032894736844","12.601282894736842","0","Mon Apr 20 2015 09:40:00 GMT-0400 (EDT)"
tidbase4,"86.56504367074363","0","0","1","14.613141447368422","10.966940789473686","1","0.7586677631578947","13","0","0","17.978503289473682","1.0326315789473686","12.619736842105262","0","Mon Apr 20 2015 10:00:00 GMT-0400 (EDT)"
tidbase4,"86.59738884201369","0","0","1","14.604769736842107","10.971398026315791","1","1.503963815789474","13.47203947368421","0","0","18.8709375","1.0173190789473685","12.76889802631579","0","Mon Apr 20 2015 10:20:00 GMT-0400 (EDT)"
tidbase4,"86.76479782179052","0","0","1","14.587796875","10.980484375000001","1","1.6897656250000002","14.390625","0","0","18.824765625","0.9997343750000001","12.887500000000003","0","Mon Apr 20 2015 10:40:00 GMT-0400 (EDT)"
tidbase4,"87.04448129857016","0","0","1","14.571299342105263","10.98888157894737","1","2.020065789473684","15.363486842105264","0","0","18.825624999999995","1.0085855263157892","13.04034539473684","0","Mon Apr 20 2015 11:00:00 GMT-0400 (EDT)"
tidbase4,"87.34732366699544","0","0","1","14.559835526315789","10.994983552631577","1","1.848371710526316","16.01480263157895","0","0","18.699226973684212","1.0116940789473683","13.075723684210528","0","Mon Apr 20 2015 11:20:00 GMT-0400 (EDT)"
tidbase4,"87.49333768635466","0","0","1","14.55640625","10.996343749999998","1","1.240171875","16.178125","0","0","18.53984375","1.004359375","12.958921875000001","0","Mon Apr 20 2015 11:40:00 GMT-0400 (EDT)"
tidbase4,"87.49278463175648","0","0","1","14.559440789473683","10.994851973684211","1","0.9060526315789473","16.00986842105263","0","0","18.49560855263158","1.0199013157894736","12.843355263157894","0","Mon Apr 20 2015 12:00:00 GMT-0400 (EDT)"
tidbase4,"87.44136596473675","0","0","1","14.559515624999998","10.994640625","1","0.7331578947368422","16","0","0","18.102265625","1.01390625","12.767125","0","Mon Apr 20 2015 12:20:00 GMT-0400 (EDT)"
tidbase4,"87.34838725958673","0","0","1","14.559884868421053","10.993865131578948","1","0.746125","16","0","0","17.867236842105264","1.0237993421052631","12.717960526315789","0","Mon Apr 20 2015 12:40:00 GMT-0400 (EDT)"
tidbase4,"87.25413042917235","0","0","1","14.560098684210521","10.992828947368421","1","0.7398684210526315","16","0","0","18.232532894736845","1.0390131578947368","12.69143092105263","0","Mon Apr 20 2015 13:00:00 GMT-0400 (EDT)"
tidbase4,"87.18953079618909","0","0","1","14.559736842105263","10.99388157894737","1","0.7923355263157895","16","0","0","17.437960526315795","1.0269901315789476","12.67909539473684","0","Mon Apr 20 2015 13:20:00 GMT-0400 (EDT)"
tidbase4,"87.10242478729975","0","0","1","14.563848684210527","10.991940789473682","1","0.7602302631578948","15.758223684210526","0","0","17.93902960526315","1.0236184210526313","12.661726973684212","0","Mon Apr 20 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"87.01583153562895","0","0","1","14.57640625","10.985109375000002","1","0.724375","15.0375","0","0","18.543046874999998","1.01184375","12.648609375000001","0","Mon Apr 20 2015 14:00:00 GMT-0400 (EDT)"
