"did","overload","charge","overdischarge_voltage","charging","load_on","battery_overload","battery_full_voltage","pv_voltage","battery_temperature","battery_full","over_discharge","charge_current","load_current","load_short","battery_voltage","date"
tidbase4,"0","null","10.850526315789471","0","1","0","15.059473684210525","0.13421052631578947","-1","0","0","0","0.7063157894736842","0","12.281052631578946","Tue Dec 30 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.844705882352942","0","1","0","15.06882352941177","0.13888888888888887","-1.4444444444444444","0","0","0","0.7777777777777779","0","12.265555555555556","Tue Dec 30 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.840526315789475","0","1","0","15.079473684210527","0.15263157894736842","-2","0","0","0","0.7431578947368422","0","12.252631578947371","Tue Dec 30 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.83684210526316","0","1","0","15.086315789473684","0.13157894736842102","-2.3684210526315788","0","0","0","0.7610526315789472","0","12.240000000000004","Tue Dec 30 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.831578947368424","0","1","0","15.09578947368421","0.12631578947368421","-3","0","0","0","0.6805263157894736","0","12.232105263157898","Tue Dec 30 2014 19:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.826842105263157","0","1","0","15.103157894736848","0.13684210526315788","-3.473684210526316","0","0","0","0.72","0","12.214736842105268","Tue Dec 30 2014 19:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.821666666666665","0","1","0","15.111111111111118","0.13333333333333333","-4","0","0","0","0.7066666666666669","0","12.196666666666665","Tue Dec 30 2014 19:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.823157894736843","0","1","0","15.11052631578948","0.13421052631578945","-4","0","0","0","0.6842105263157895","0","12.19315789473684","Tue Dec 30 2014 20:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.821052631578944","0","1","0","15.111578947368423","0.13684210526315788","-4","0","0","0","0.7631578947368421","0","12.186842105263155","Tue Dec 30 2014 20:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.819999999999999","0","1","0","15.112631578947374","0.13684210526315788","-4","0","0","0","0.7678947368421053","0","12.179473684210523","Tue Dec 30 2014 20:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.82052631578947","0","1","0","15.112631578947374","0.12894736842105262","-4","0","0","0","0.7842105263157895","0","12.165789473684208","Tue Dec 30 2014 21:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.823157894736841","0","1","0","15.110000000000008","0.12894736842105262","-4","0","0","0","0.6773684210526315","0","12.157368421052631","Tue Dec 30 2014 21:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.816842105263158","0","1","0","15.121578947368418","0.13684210526315788","-4.578947368421052","0","0","0","0.7394736842105264","0","12.146842105263158","Tue Dec 30 2014 21:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.812105263157894","0","1","0","15.131052631578944","0.13157894736842102","-5","0","0","0","0.7489473684210527","0","12.133684210526315","Tue Dec 30 2014 22:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813157894736843","0","1","0","15.130526315789472","0.13157894736842105","-5","0","0","0","0.7126315789473684","0","12.126315789473683","Tue Dec 30 2014 22:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.81421052631579","0","1","0","15.130526315789472","0.13157894736842102","-5","0","0","0","0.6852631578947368","0","12.109473684210522","Tue Dec 30 2014 22:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.812105263157894","0","1","0","15.131052631578944","0.14210526315789473","-5","0","0","0","0.7499999999999999","0","12.099999999999996","Tue Dec 30 2014 23:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813684210526317","0","1","0","15.130526315789472","0.13947368421052628","-5","0","0","0","0.716842105263158","0","12.097894736842102","Tue Dec 30 2014 23:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813157894736843","0","1","0","15.131052631578944","0.12894736842105262","-5","0","0","0","0.7142105263157895","0","12.087368421052632","Tue Dec 30 2014 23:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.81263157894737","0","1","0","15.130526315789472","0.13421052631578947","-5","0","0","0","0.7584210526315789","0","12.081052631578952","Wed Dec 31 2014 00:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.815263157894735","0","1","0","15.131578947368418","0.12368421052631577","-5","0","0","0","0.7426315789473684","0","12.063157894736845","Wed Dec 31 2014 00:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813157894736845","0","1","0","15.129999999999999","0.12894736842105262","-5","0","0","0","0.708421052631579","0","12.06421052631579","Wed Dec 31 2014 00:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813157894736843","0","1","0","15.130526315789472","0.14210526315789473","-5","0","0","0","0.7110526315789475","0","12.049473684210525","Wed Dec 31 2014 01:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.812105263157894","0","1","0","15.130526315789472","0.12368421052631577","-5","0","0","0","0.7394736842105264","0","12.037894736842105","Wed Dec 31 2014 01:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.813157894736843","0","1","0","15.128947368421052","0.14210526315789473","-5","0","0","0","0.7094736842105263","0","12.025263157894738","Wed Dec 31 2014 01:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.81105263157895","0","1","0","15.131578947368418","0.11842105263157894","-5","0","0","0","0.7405263157894739","0","12.023157894736846","Wed Dec 31 2014 02:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.81105263157895","0","1","0","15.129999999999999","0.13421052631578945","-5","0","0","0","0.7373684210526316","0","12.020000000000003","Wed Dec 31 2014 02:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.81105263157895","0","1","0","15.130526315789472","0.12894736842105262","-5","0","0","0","0.7457894736842107","0","12.01684210526316","Wed Dec 31 2014 02:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.809473684210527","0","1","0","15.139473684210525","0.1394736842105263","-5.473684210526316","0","0","0","0.7289473684210526","0","11.996315789473686","Wed Dec 31 2014 03:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.802105263157898","0","1","0","15.15","0.13684210526315788","-6","0","0","0","0.7484210526315792","0","11.98421052631579","Wed Dec 31 2014 03:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.801578947368425","0","1","0","15.150526315789474","0.12631578947368421","-6","0","0","0","0.761578947368421","0","11.969999999999997","Wed Dec 31 2014 03:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.802105263157898","0","1","0","15.15157894736842","0.13421052631578945","-6","0","0","0","0.7763157894736843","0","11.961578947368418","Wed Dec 31 2014 04:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.801578947368423","0","1","0","15.149473684210525","0.13157894736842105","-6","0","0","0","0.731578947368421","0","11.947894736842104","Wed Dec 31 2014 04:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.801578947368423","0","1","0","15.150526315789474","0.13157894736842102","-6","0","0","0","0.7542105263157896","0","11.939473684210526","Wed Dec 31 2014 04:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.801578947368425","0","1","0","15.15","0.13157894736842105","-6","0","0","0","0.7373684210526316","0","11.931052631578952","Wed Dec 31 2014 05:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.800526315789478","0","1","0","15.149999999999999","0.13157894736842105","-6","0","0","0","0.7884210526315789","0","11.928947368421056","Wed Dec 31 2014 05:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.804736842105264","0","1","0","15.148947368421052","0.14210526315789473","-6","0","0","0","0.6884210526315789","0","11.923684210526318","Wed Dec 31 2014 05:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.802631578947373","0","1","0","15.151052631578944","0.12894736842105267","-6","0","0","0","0.7894736842105263","0","11.90894736842105","Wed Dec 31 2014 06:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.802105263157898","0","1","0","15.148947368421052","1.1815789473684213","-6","0","0","0","0.7152631578947368","0","11.90315789473684","Wed Dec 31 2014 06:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.804736842105264","0.47368421052631576","1","0","15.144736842105265","11.905263157894737","-5.7894736842105265","0","0","0.00631578947368421","0.6978947368421051","0","11.896315789473682","Wed Dec 31 2014 06:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.816315789473682","1","1","0","15.121578947368425","17.549473684210525","-4.526315789473684","0","0","0.049473684210526316","0.7552631578947367","0","11.902631578947368","Wed Dec 31 2014 07:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.820526315789472","1","1","0","15.113684210526321","15.42315789473684","-4","0","0","0.30631578947368415","0.7689473684210526","0","11.930526315789475","Wed Dec 31 2014 07:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.823684210526318","1","1","0","15.108947368421058","17.454736842105266","-3.789473684210526","0","0","0.623684210526316","0.7463157894736842","0","12.007368421052632","Wed Dec 31 2014 07:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.834210526315792","1","1","0","15.089999999999998","16.907368421052627","-2.526315789473684","0","0","0.2878947368421053","0.7868421052631579","0","11.933684210526316","Wed Dec 31 2014 08:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.840000000000002","1","1","0","15.078421052631585","17.17842105263158","-1.8421052631578947","0","0","0.5010526315789473","0.8168421052631579","0","11.935263157894736","Wed Dec 31 2014 08:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.852631578947365","1","1","0","15.053684210526319","18.752105263157897","-0.5789473684210527","0","0","0.9305263157894736","0.8021052631578948","0","12.056315789473686","Wed Dec 31 2014 08:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.864736842105264","1","1","0","15.03157894736842","19.204736842105266","0.47368421052631576","0","0","1.326842105263158","0.7078947368421051","0","12.282105263157893","Wed Dec 31 2014 09:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.878421052631575","1","1","0","15.008947368421051","19.594210526315795","1.894736842105263","0","0","1.8910526315789473","0.7178947368421053","0","12.655263157894735","Wed Dec 31 2014 09:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.895789473684212","1","1","0","14.974736842105262","19.17315789473684","3.6842105263157894","0","0","3.5689473684210533","0.6421052631578947","0","13.041052631578946","Wed Dec 31 2014 09:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.928947368421051","1","1","0","14.90157894736842","18.42052631578947","7.7368421052631575","0","0","5.983684210526316","0.6652631578947368","0","13.602105263157895","Wed Dec 31 2014 10:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.961578947368421","1","1","0","14.834736842105263","18.34947368421053","11.421052631578947","0","0","5.572105263157895","0.7673684210526315","0","13.735789473684212","Wed Dec 31 2014 10:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.977894736842105","1","1","0","14.800526315789472","17.865263157894738","13.526315789473685","0.05263157894736842","0","4.008947368421052","0.7621052631578947","0","13.436315789473683","Wed Dec 31 2014 10:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.98368421052632","1","1","0","14.797894736842101","19.45736842105263","13.526315789473685","0.21052631578947367","0","4.75842105263158","0.6099999999999999","0","13.865789473684213","Wed Dec 31 2014 11:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.99157894736842","1","1","0","14.777894736842107","18.683684210526312","14.578947368421053","0","0","2.9489473684210523","0.7347368421052632","0","13.173684210526316","Wed Dec 31 2014 11:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.982631578947366","1","1","0","14.801052631578946","20.094210526315788","13.421052631578947","0.47368421052631576","0","4.287894736842105","0.6247368421052633","0","14.057894736842103","Wed Dec 31 2014 11:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.993684210526316","1","1","0","14.778947368421052","19.359999999999996","14.473684210526315","0.5263157894736842","0","4.437368421052632","0.6089473684210526","0","14.233684210526315","Wed Dec 31 2014 12:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.997894736842104","1","1","0","14.764736842105261","20.704736842105262","15.210526315789474","1","0","4.667368421052632","0.6705263157894736","0","14.775789473684211","Wed Dec 31 2014 12:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.006842105263155","1","1","0","14.748947368421053","20.667894736842108","16.105263157894736","1","0","4.545789473684211","0.6200000000000001","0","14.765789473684212","Wed Dec 31 2014 12:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.013157894736844","1","1","0","14.732105263157893","20.712631578947367","17","1","0","4.425263157894737","0.5995","0","14.732","Wed Dec 31 2014 13:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.013157894736842","1","1","0","14.736842105263158","19.947499999999998","16.526315789473685","0.8","0","4.0285","0.5636842105263158","0","14.56421052631579","Wed Dec 31 2014 13:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.004","1","1","0","14.750499999999999","19.77842105263158","16","0.3157894736842105","0","3.903684210526315","0.5894736842105263","0","14.380526315789472","Wed Dec 31 2014 13:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.990526315789474","1","1","0","14.771578947368422","18.81","15.105263157894736","0","0","1.0505263157894735","0.8073684210526316","0","12.808947368421055","Wed Dec 31 2014 14:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.969473684210527","1","1","0","14.820000000000002","18.94157894736842","12.368421052631579","0","0","0.5747368421052632","0.7542105263157893","0","12.63263157894737","Wed Dec 31 2014 14:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.94736842105263","1","1","0","14.864210526315787","16.59157894736842","9.789473684210526","0","0","0.4184210526315789","0.7247368421052631","0","12.560526315789469","Wed Dec 31 2014 14:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.92894736842105","1","1","0","14.902631578947368","14.97842105263158","7.7894736842105265","0","0","0.2673684210526316","0.6473684210526315","0","12.5","Wed Dec 31 2014 15:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911052631578945","1","1","0","14.932105263157897","17.286315789473683","6.157894736842105","0","0","0.1768421052631579","0.8026315789473685","0","12.46526315789474","Wed Dec 31 2014 15:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901052631578949","1","1","0","14.946842105263153","16.273157894736848","5.421052631578948","0","0","0.1368421052631579","0.9531578947368421","0","12.433157894736844","Wed Dec 31 2014 15:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.899473684210529","1","1","0","14.957368421052632","15.165263157894737","4.684210526315789","0","0","0.06789473684210527","0.7284210526315791","0","12.421052631578947","Wed Dec 31 2014 16:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.888947368421052","0.7894736842105263","1","0","14.97578947368421","14.184210526315793","3.789473684210526","0","0","0.014210526315789474","0.7757894736842106","0","12.395263157894734","Wed Dec 31 2014 16:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.873157894736844","0","1","0","15.011052631578947","2.9236842105263166","1.7894736842105263","0","0","0","0.7926315789473687","0","12.368947368421054","Wed Dec 31 2014 16:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.866842105263162","0","1","0","15.028421052631577","0.1526315789473684","0.5789473684210527","0","0","0","0.674736842105263","0","12.352105263157892","Wed Dec 31 2014 17:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.857368421052636","0","1","0","15.041052631578946","0.14473684210526316","0","0","0","0","0.7463157894736842","0","12.335263157894735","Wed Dec 31 2014 17:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.85631578947368","0","1","0","15.048421052631577","0.13684210526315788","-0.42105263157894735","0","0","0","0.6842105263157894","0","12.314210526315788","Wed Dec 31 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.84736842105263","0","1","0","15.064736842105262","0.14210526315789473","-1.2105263157894737","0","0","0","0.7510526315789474","0","12.307368421052637","Wed Dec 31 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.840000000000002","0","1","0","15.080000000000002","0.13421052631578945","-2","0","0","0","0.7378947368421053","0","12.297894736842109","Wed Dec 31 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.839473684210528","0","1","0","15.080000000000002","0.1447368421052631","-2","0","0","0","0.7547368421052632","0","12.292631578947372","Wed Dec 31 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.83368421052632","0","1","0","15.093684210526314","0.1368421052631579","-2.8947368421052633","0","0","0","0.6578947368421053","0","12.28","Wed Dec 31 2014 19:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.831578947368424","0","1","0","15.096842105263159","0.13421052631578947","-3","0","0","0","0.7126315789473686","0","12.265263157894735","Wed Dec 31 2014 19:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.824736842105262","0","1","0","15.107368421052639","0.13684210526315788","-3.789473684210526","0","0","0","0.6668421052631581","0","12.251052631578947","Wed Dec 31 2014 19:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.819473684210527","0","1","0","15.113157894736847","0.12894736842105264","-4","0","0","0","0.7999999999999999","0","12.234736842105267","Wed Dec 31 2014 20:00:00 GMT-0500 (EST)"
