"did","charge","charging","overdischarge_voltage","battery_full_voltage","battery_overload","load_on","overload","battery_full","pv_voltage","over_discharge","load_current","charge_current","battery_temperature","load_short","battery_voltage","date"
tidbase4,"null","1","11.01","14.735999999999999","0","1","0","0","18.57","0","0.698","6.516","17","0","13.963999999999999","Sat Jan 10 2015 11:15:00 GMT-0500 (EST)"
tidbase4,"null","1","11.004","14.74","0","1","0","0","18.43","0","0.958","6.444","17","0","13.982000000000003","Sat Jan 10 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","1","11.009999999999998","14.735","0","1","0","0","18.5225","0","0.7575","6.4375","17","0","14.035000000000002","Sat Jan 10 2015 11:25:00 GMT-0500 (EST)"
tidbase4,"null","1","11.01","14.736","0","1","0","0","18.6","0","0.714","6.338","17","0","14.094","Sat Jan 10 2015 11:30:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.74","0","1","0","0","17.910000000000004","0","0.752","6.327999999999999","17","0","14.196000000000002","Sat Jan 10 2015 11:35:00 GMT-0500 (EST)"
tidbase4,"null","1","11.01","14.736","0","1","0","0","17.92","0","0.696","6.254","17","0","14.169999999999998","Sat Jan 10 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","1","11.0125","14.73","0","1","0","0","18.810000000000002","0","0.9479999999999998","6.273999999999999","17","0","14.273999999999997","Sat Jan 10 2015 11:45:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.736","0","1","0","0","18.689999999999998","0","0.605","6.202500000000001","17","0","14.299999999999999","Sat Jan 10 2015 11:50:00 GMT-0500 (EST)"
tidbase4,"null","1","11.006","14.74","0","1","0","0","18.73","0","0.852","6.162","17","0","14.36","Sat Jan 10 2015 11:55:00 GMT-0500 (EST)"
tidbase4,"null","1","11.01","14.738","0","1","0","0","18.43","0","0.778","6.120000000000001","17","0","14.410000000000002","Sat Jan 10 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","1","11.014999999999999","14.735000000000001","0","1","0","0","19.26","0","0.634","6.088","17","0","14.516","Sat Jan 10 2015 12:05:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.738","0","1","0","0","19.235","0","0.9325","5.995","17","0","14.5475","Sat Jan 10 2015 12:10:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.738","0","1","0","0","18.52","0","0.8240000000000001","5.938000000000001","17","0","14.574000000000002","Sat Jan 10 2015 12:15:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.736","0","1","0","0","18.59","0","0.772","5.862","17","0","14.623999999999999","Sat Jan 10 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","1","11.0125","14.74","0","1","0","0","18.91","0","0.844","5.832000000000001","17","0","14.734","Sat Jan 10 2015 12:25:00 GMT-0500 (EST)"
tidbase4,"null","1","11.008","14.735000000000001","0","1","0","1","19.7725","0","0.655","5.765","17","0","14.7725","Sat Jan 10 2015 12:30:00 GMT-0500 (EST)"
tidbase4,"null","1","11.014","14.732000000000003","0","1","0","1","19.95","0","0.614","5.645999999999999","17","0","14.732","Sat Jan 10 2015 12:35:00 GMT-0500 (EST)"
tidbase4,"null","1","11.001999999999999","14.751999999999999","0","1","0","1","19.96","0","0.6719999999999999","5.563999999999999","16","0","14.778","Sat Jan 10 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","1","11.001999999999999","14.75","0","1","0","1","20.06","0","0.6839999999999999","5.436","16","0","14.751999999999999","Sat Jan 10 2015 12:45:00 GMT-0500 (EST)"
tidbase4,"null","1","11.004999999999999","14.75","0","1","0","1","19.96","0","0.605","5.3375","16","0","14.7425","Sat Jan 10 2015 12:50:00 GMT-0500 (EST)"
tidbase4,"null","1","11.005999999999998","14.75","0","1","0","1","20.14","0","0.556","5.292","16","0","14.785999999999998","Sat Jan 10 2015 12:55:00 GMT-0500 (EST)"
tidbase4,"null","1","11.004000000000001","14.752","0","1","0","1","20.029999999999998","0","0.756","5.234","16","0","14.792000000000002","Sat Jan 10 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","1","10.992","14.76","0","1","0","1","19.96","0","0.968","5.068","16","0","14.719999999999999","Sat Jan 10 2015 13:05:00 GMT-0500 (EST)"
tidbase4,"null","1","10.997499999999999","14.754999999999999","0","1","0","1","20.009999999999998","0","0.8724999999999999","4.9925","16","0","14.717500000000001","Sat Jan 10 2015 13:10:00 GMT-0500 (EST)"
tidbase4,"null","1","11.006","14.751999999999999","0","1","0","1","20.21","0","0.564","4.930000000000001","16","0","14.754000000000001","Sat Jan 10 2015 13:15:00 GMT-0500 (EST)"
tidbase4,"null","1","11.001999999999999","14.751999999999999","0","1","0","1","20.27","0","0.666","4.856","16","0","14.756","Sat Jan 10 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","1","11.002","14.751999999999999","0","1","0","1","20.27","0","0.612","4.7700000000000005","16","0","14.748000000000001","Sat Jan 10 2015 13:25:00 GMT-0500 (EST)"
tidbase4,"null","1","11","14.754999999999999","0","1","0","1","20.310000000000002","0","0.6575","4.720000000000001","15.75","0","14.775","Sat Jan 10 2015 13:30:00 GMT-0500 (EST)"
tidbase4,"null","1","10.994000000000002","14.766","0","1","0","1","20.220000000000002","0","0.7780000000000001","4.632","15.2","0","14.716000000000003","Sat Jan 10 2015 13:35:00 GMT-0500 (EST)"
tidbase4,"null","1","11.001999999999999","14.766","0","1","0","1","20.31","0","0.442","4.56","15","0","14.752","Sat Jan 10 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","1","10.996","14.77","0","1","0","1","20.01","0","0.626","4.506","15","0","14.809999999999999","Sat Jan 10 2015 13:45:00 GMT-0500 (EST)"
tidbase4,"null","1","10.992500000000001","14.77","0","1","0","0","19.535","0","0.6924999999999999","4.1475","15","0","14.282499999999999","Sat Jan 10 2015 13:50:00 GMT-0500 (EST)"
tidbase4,"null","1","10.996","14.768","0","1","0","0","19.250000000000004","0","0.674","4.037999999999999","15","0","14.282","Sat Jan 10 2015 13:55:00 GMT-0500 (EST)"
tidbase4,"null","1","10.992","14.779999999999998","0","1","0","0","20.190000000000005","0","0.592","3.886","14.4","0","14.213999999999999","Sat Jan 10 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","1","10.984","14.789999999999997","0","1","0","0","20.54","0","0.752","3.596","14","0","13.913999999999998","Sat Jan 10 2015 14:05:00 GMT-0500 (EST)"
tidbase4,"null","1","10.9875","14.7875","0","1","0","0","20.6475","0","0.5725","3.1675","14","0","13.584999999999999","Sat Jan 10 2015 14:10:00 GMT-0500 (EST)"
tidbase4,"null","1","10.986","14.790000000000001","0","1","0","0","21.21","0","0.6859999999999999","2.864","14","0","13.466","Sat Jan 10 2015 14:15:00 GMT-0500 (EST)"
tidbase4,"null","1","10.974","14.808000000000002","0","1","0","0","21.200000000000003","0","0.8140000000000001","2.6100000000000003","13","0","13.330000000000002","Sat Jan 10 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","1","10.968","14.815999999999999","0","1","0","0","20.04","0","0.7939999999999999","1.48","12.6","0","13.15","Sat Jan 10 2015 14:25:00 GMT-0500 (EST)"
tidbase4,"null","1","10.97","14.825","0","1","0","0","19.61","0","0.6475","0.7424999999999999","12","0","12.8575","Sat Jan 10 2015 14:30:00 GMT-0500 (EST)"
tidbase4,"null","1","10.962","14.835999999999999","0","1","0","0","19.8","0","0.68","0.5820000000000001","11.2","0","12.78","Sat Jan 10 2015 14:35:00 GMT-0500 (EST)"
tidbase4,"null","1","10.952","14.854","0","1","0","0","18.71","0","0.7","0.48","10.6","0","12.718","Sat Jan 10 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","1","10.948","14.866","0","1","0","0","18.16","0","0.65","0.392","9.8","0","12.676","Sat Jan 10 2015 14:45:00 GMT-0500 (EST)"
tidbase4,"null","1","10.934999999999999","14.882500000000002","0","1","0","0","17.7475","0","0.9550000000000001","0.35","9","0","12.665","Sat Jan 10 2015 14:50:00 GMT-0500 (EST)"
tidbase4,"null","1","10.93","14.894","0","1","0","0","18.610000000000003","0","0.8640000000000001","0.3","8.4","0","12.664","Sat Jan 10 2015 14:55:00 GMT-0500 (EST)"
tidbase4,"null","1","10.93","14.9","0","1","0","0","18.830000000000002","0","0.798","0.262","8","0","12.618","Sat Jan 10 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","1","10.92","14.916","0","1","0","0","18.95","0","0.844","0.248","7","0","12.61","Sat Jan 10 2015 15:05:00 GMT-0500 (EST)"
tidbase4,"null","1","10.9175","14.9225","0","1","0","0","16.585","0","0.885","0.21499999999999997","6.75","0","12.6025","Sat Jan 10 2015 15:10:00 GMT-0500 (EST)"
tidbase4,"null","1","10.912","14.933999999999997","0","1","0","0","15.219999999999999","0","0.6819999999999999","0.21799999999999997","6","0","12.574000000000002","Sat Jan 10 2015 15:15:00 GMT-0500 (EST)"
tidbase4,"null","1","10.91","14.940000000000001","0","1","0","0","14.86","0","0.748","0.2","5.6","0","12.599999999999998","Sat Jan 10 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","1","10.9","14.95","0","1","0","0","14.330000000000002","0","0.8320000000000001","0.188","5","0","12.604","Sat Jan 10 2015 15:25:00 GMT-0500 (EST)"
tidbase4,"null","1","10.9","14.9525","0","1","0","0","16.372500000000002","0","0.8725","0.18","5","0","12.555","Sat Jan 10 2015 15:30:00 GMT-0500 (EST)"
tidbase4,"null","1","10.896","14.960000000000003","0","1","0","0","17.900000000000002","0","0.85","0.15","4.6","0","12.564","Sat Jan 10 2015 15:35:00 GMT-0500 (EST)"
tidbase4,"null","1","10.892","14.970000000000002","0","1","0","0","18.04","0","0.75","0.17400000000000002","4","0","12.547999999999998","Sat Jan 10 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","1","10.89","14.972","0","1","0","0","17.61","0","0.842","0.14800000000000002","4","0","12.546","Sat Jan 10 2015 15:45:00 GMT-0500 (EST)"
tidbase4,"null","1","10.895","14.9675","0","1","0","0","18.0475","0","0.64","0.115","4","0","12.5425","Sat Jan 10 2015 15:50:00 GMT-0500 (EST)"
tidbase4,"null","1","10.886000000000001","14.974","0","1","0","0","17.87","0","0.986","0.092","4","0","12.528","Sat Jan 10 2015 15:55:00 GMT-0500 (EST)"
tidbase4,"null","1","10.888000000000002","14.978","0","1","0","0","15.87","0","0.7839999999999999","0.086","3.6","0","12.523999999999997","Sat Jan 10 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","1","10.88","14.99","0","1","0","0","16.330000000000002","0","0.788","0.086","3","0","12.524","Sat Jan 10 2015 16:05:00 GMT-0500 (EST)"
tidbase4,"null","1","10.88","14.99","0","1","0","0","17.56","0","0.79","0.0625","3","0","12.515","Sat Jan 10 2015 16:10:00 GMT-0500 (EST)"
tidbase4,"null","1","10.886000000000001","14.99","0","1","0","0","15.080000000000002","0","0.6940000000000001","0.048","3","0","12.5","Sat Jan 10 2015 16:15:00 GMT-0500 (EST)"
tidbase4,"null","1","10.88","15.008","0","1","0","0","15.059999999999999","0","0.72","0.052000000000000005","2","0","12.512","Sat Jan 10 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","1","10.8725","15.0125","0","1","0","0","14.5725","0","0.8849999999999999","0.03","2","0","12.485","Sat Jan 10 2015 16:25:00 GMT-0500 (EST)"
tidbase4,"null","1","10.866000000000001","15.016","0","1","0","0","17.85","0","1.052","0.022","2","0","12.488000000000003","Sat Jan 10 2015 16:30:00 GMT-0500 (EST)"
tidbase4,"null","1","10.878","15.004","0","1","0","0","16.98","0","0.692","0.004","2","0","12.5","Sat Jan 10 2015 16:35:00 GMT-0500 (EST)"
tidbase4,"null","1","10.871999999999998","15.01","0","1","0","0","14.63","0","0.8140000000000001","0.008","2","0","12.484","Sat Jan 10 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.87","15.02","0","1","0","0","11.022000000000002","0","0.744","0","1.2","0","12.476000000000003","Sat Jan 10 2015 16:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.86","15.038","0","1","0","0","7.05","0","0.74","0","0","0","12.47","Sat Jan 10 2015 16:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.858","15.041999999999998","0","1","0","0","3.5100000000000002","0","0.8099999999999999","0","0","0","12.458000000000002","Sat Jan 10 2015 16:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.854000000000001","15.047999999999998","0","1","0","0","1.1099999999999999","0","0.8099999999999999","0","-0.4","0","12.458000000000002","Sat Jan 10 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","15.059999999999999","0","1","0","0","0.27999999999999997","0","0.8219999999999998","0","-1","0","12.454","Sat Jan 10 2015 17:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.852500000000001","15.057500000000001","0","1","0","0","0.15","0","0.62","0","-1","0","12.4375","Sat Jan 10 2015 17:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","15.064000000000002","0","1","0","0","0.14","0","0.764","0","-1.2","0","12.454","Sat Jan 10 2015 17:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.844000000000001","15.075999999999999","0","1","0","0","0.16","0","0.724","0","-2","0","12.436","Sat Jan 10 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.838","15.080000000000002","0","1","0","0","0.13999999999999999","0","0.826","0","-2","0","12.438","Sat Jan 10 2015 17:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","15.08","0","1","0","0","0.13749999999999998","0","0.79","0","-2","0","12.42","Sat Jan 10 2015 17:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842000000000002","15.078","0","1","0","0","0.15","0","0.664","0","-2","0","12.423999999999998","Sat Jan 10 2015 17:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.838","15.081999999999999","0","1","0","0","0.13999999999999999","0","0.8719999999999999","0","-2","0","12.422","Sat Jan 10 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.828","15.088","0","1","0","0","0.15","0","1.222","0","-2","0","12.414","Sat Jan 10 2015 17:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.8425","15.0775","0","1","0","0","0.1375","0","0.78","0","-2","0","12.41","Sat Jan 10 2015 17:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.831999999999999","15.096","0","1","0","0","0.13999999999999999","0","0.75","0","-2.6","0","12.418000000000001","Sat Jan 10 2015 17:55:00 GMT-0500 (EST)"
